Click,Swipe,Scroll,Input,Timestamps,Trip Type,Screen Time(min),Device Info,OS,App Version,Customer ID
20,12,6,6,2024-03-15 01:29:40.787082,long exploration journey,29,Pixel 7 Pro,Android,['7.0.47'],+91 7449378326
4,4,2,4,2024-03-15 01:30:00.092304,news consumption journey,5,Galaxy S6,Android,['6.0.48'],+91 9746471654
5,1,1,2,2024-03-15 01:30:41.913143,single feature journey,3,Galaxy Tab series,Android,['5.0.28'],+91 8506143428
20,13,7,8,2024-03-15 01:31:07.962407,long exploration journey,28,Galaxy S20,Android,['7.0.57'],+91 9120511861
18,13,10,6,2024-03-15 01:31:33.492218,long exploration journey,26,P series,Android,['7.0.47'],+91 7811310108
3,2,1,2,2024-03-15 01:31:34.926782,single feature journey,9,iPhone 5C,IOS,['7.0.01'],+91 7354125056
4,1,2,1,2024-03-15 01:31:47.843739,single feature journey,5,Galaxy Note20,Android,['5.0.28'],+91 9854159987
13,6,2,8,2024-03-15 01:32:10.676886,entertainment journey,16,Pixel 4,Android,['7.0.60'],+91 9035567886
6,3,4,4,2024-03-15 01:32:40.751198,mixed usage,8,OnePlus 12,Android,['7.0.01'],+91 8990455875
14,10,3,8,2024-03-15 01:32:57.147559,entertainment journey,14,Asus ZenFone series,Android,['7.0.60'],+91 9564415633
16,10,8,5,2024-03-15 01:33:28.320269,long exploration journey,30,iPhone 15,IOS,['7.0.60'],+91 7759674925
15,10,3,5,2024-03-15 01:34:04.551717,entertainment journey,20,Galaxy Note5,Android,['7.0.01'],+91 8513642403
20,10,9,10,2024-03-15 01:35:06.088116,long exploration journey,28,iPhone 8,IOS,['7.0.57'],+91 7919339343
4,1,2,1,2024-03-15 01:36:04.179964,single feature journey,8,iPhone XR,IOS,['7.0.25'],+91 9926416739
9,5,5,3,2024-03-15 01:36:09.359344,mixed usage,11,Galaxy S23,Android,['7.0.47'],+91 9962129026
4,2,1,1,2024-03-15 01:36:17.966431,single feature journey,7,OnePlus 10,Android,['7.0.01'],+91 9854264193
4,4,5,4,2024-03-15 01:36:21.388770,news consumption journey,7,OnePlus 10,Android,['7.0.57'],+91 8556778774
5,2,2,1,2024-03-15 01:37:08.927316,single feature journey,3,Nokia 8,Android,['6.0.04'],+91 8879383979
5,1,2,2,2024-03-15 01:37:37.626124,single feature journey,5,OnePlus One,Android,['7.0.03'],+91 9097119902
4,4,5,4,2024-03-15 01:38:06.465608,news consumption journey,6,Galaxy S6,Android,['7.0.60'],+91 9867510290
8,4,3,4,2024-03-15 01:38:06.845439,mixed usage,19,Pixel,Android,['6.0.48'],+91 9768921753
4,2,2,1,2024-03-15 01:38:15.320914,single feature journey,9,Pixel 2,Android,['7.0.57'],+91 8845047625
15,9,3,9,2024-03-15 01:38:40.971443,entertainment journey,19,OnePlus 7/7 Pro/7T/7T Pro,Android,['7.0.47'],+91 9720208158
5,2,2,1,2024-03-15 01:38:44.161851,single feature journey,8,Moto X series,Android,['7.0.57'],+91 7355458326
3,4,3,3,2024-03-15 01:38:52.193000,news consumption journey,5,Galaxy S9,Android,['7.0.60'],+91 8443945643
4,4,5,3,2024-03-15 01:39:07.770457,news consumption journey,6,OnePlus 5/5T,Android,['7.0.57'],+91 7414805372
15,9,5,8,2024-03-15 01:39:13.063598,entertainment journey,16,Motorola Moto series,Android,['7.0.60'],+91 8464366990
4,2,1,1,2024-03-15 01:39:20.792830,simple recharge journey,1,Galaxy S7,Android,['7.0.47'],+91 7238231122
16,15,10,8,2024-03-15 01:39:24.022819,long exploration journey,25,Galaxy S21,Android,['6.0.48'],+91 7108199870
8,3,2,2,2024-03-15 01:39:24.955588,shopping journey,12,Pixel 3 XL,Android,['7.0.60'],+91 9315809673
18,14,10,9,2024-03-15 01:39:44.401911,long exploration journey,30,Lenovo K series,Android,['7.0.01'],+91 7501217582
6,5,5,3,2024-03-15 01:39:57.436127,mixed usage,16,Galaxy S20,Android,['7.0.57'],+91 8115059422
5,2,1,2,2024-03-15 01:40:06.824883,simple recharge journey,2,Moto Z series,Android,['7.0.47'],+91 7337858201
4,5,5,3,2024-03-15 01:40:12.082379,news consumption journey,5,Lenovo K series,Android,['7.0.57'],+91 8404487799
5,2,5,3,2024-03-15 01:40:14.994721,mixed usage,7,Nokia 6,Android,['7.0.57'],+91 8562930694
5,4,5,5,2024-03-15 01:40:17.582707,news consumption journey,8,Galaxy M series,Android,['7.0.57'],+91 9396106085
3,2,2,2,2024-03-15 01:40:21.726418,single feature journey,2,Pixel 7,Android,['7.0.03'],+91 9924694364
7,3,4,2,2024-03-15 01:40:28.697064,mixed usage,15,OnePlus 11,Android,['7.0.57'],+91 8042985150
10,5,3,2,2024-03-15 01:40:29.844037,mixed usage,17,Nova series,Android,['7.0.47'],+91 8095240180
19,14,6,8,2024-03-15 01:41:33.583944,long exploration journey,27,HTC Desire series,Android,['7.0.47'],+91 9826162473
20,13,5,8,2024-03-15 01:42:00.206164,long exploration journey,26,Pixel 3a,Android,['7.0.60'],+91 8748971309
19,13,6,6,2024-03-15 01:42:05.896446,long exploration journey,25,Galaxy S23,Android,['5.0.28'],+91 9308667384
11,8,3,6,2024-03-15 01:42:55.183766,entertainment journey,20,Nokia XR21,Android,['7.0.47'],+91 9639153251
7,4,3,2,2024-03-15 01:43:02.230399,mixed usage,17,OnePlus 5/5T,Android,['7.0.47'],+91 7602171733
5,2,2,5,2024-03-15 01:43:08.687380,shopping journey,13,P series,Android,['7.0.57'],+91 7621421381
4,1,2,2,2024-03-15 01:43:30.555081,single feature journey,4,OnePlus 11,Android,['6.0.48'],+91 8582465282
7,5,2,2,2024-03-15 01:43:45.063668,shopping journey,15,OnePlus 6/6T,Android,['7.0.57'],+91 8557329027
15,14,10,5,2024-03-15 01:44:00.684047,long exploration journey,27,Asus ZenFone series,Android,['7.0.47'],+91 9299784319
5,2,2,2,2024-03-15 01:44:14.035485,single feature journey,7,Pixel 3,Android,['7.0.01'],+91 7590552457
7,3,5,4,2024-03-15 01:44:25.189996,mixed usage,17,OnePlus 12,Android,['7.0.60'],+91 7951713345
19,11,7,9,2024-03-15 01:44:44.829036,long exploration journey,28,OnePlus 11,Android,['7.0.60'],+91 7826312857
15,14,6,10,2024-03-15 01:45:28.838667,long exploration journey,30,Galaxy J series,Android,['6.0.48'],+91 8830364375
3,1,0,2,2024-03-15 01:46:30.356825,simple recharge journey,1,Pixel 2 XL,Android,['7.0.25'],+91 8696783977
4,4,2,3,2024-03-15 01:46:54.486423,news consumption journey,6,iPhone 8,IOS,['6.0.48'],+91 9275758891
16,12,7,8,2024-03-15 01:47:24.364063,long exploration journey,25,Nokia 8,Android,['7.0.25'],+91 7942777463
3,5,3,5,2024-03-15 01:48:28.700917,news consumption journey,5,iPhone 12,IOS,['7.0.60'],+91 8974542836
13,7,5,9,2024-03-15 01:48:30.772091,entertainment journey,13,LG G series,Android,['7.0.47'],+91 7417575707
14,9,4,10,2024-03-15 01:48:31.256792,entertainment journey,12,Galaxy Note9,Android,['7.0.47'],+91 7056388182
9,3,4,4,2024-03-15 01:48:58.956525,shopping journey,12,OnePlus 3/3T,Android,['7.0.25'],+91 9364067895
6,4,3,4,2024-03-15 01:49:02.163958,mixed usage,19,Galaxy S24,Android,['7.0.25'],+91 9907280760
4,1,1,1,2024-03-15 01:49:14.928783,single feature journey,8,Galaxy Note8,Android,['5.0.28'],+91 9287237170
7,2,3,3,2024-03-15 01:49:22.240385,shopping journey,15,Galaxy S6,Android,['7.0.47'],+91 7215298129
18,12,9,7,2024-03-15 01:49:28.140395,long exploration journey,29,Mi series,Android,['7.0.60'],+91 7719337659
5,2,2,2,2024-03-15 01:49:48.798258,single feature journey,9,OnePlus 12,Android,['7.0.60'],+91 9717711903
3,1,2,2,2024-03-15 01:50:26.659640,single feature journey,10,Poco series,Android,['7.0.03'],+91 9824819983
4,1,1,2,2024-03-15 01:51:22.590153,simple recharge journey,2,Poco series,Android,['7.0.57'],+91 7255498137
3,2,2,2,2024-03-15 01:51:26.474035,news consumption journey,9,Galaxy S23,Android,['7.0.57'],+91 9761439849
19,12,10,5,2024-03-15 01:51:32.651723,long exploration journey,26,Pixel 6 Pro,Android,['7.0.01'],+91 7349915329
17,10,6,10,2024-03-15 01:51:50.440584,long exploration journey,25,Galaxy Note20,Android,['7.0.47'],+91 8187051807
3,2,0,2,2024-03-15 01:52:54.458160,simple recharge journey,3,Galaxy Note9,Android,['7.0.60'],+91 9166117170
4,1,1,1,2024-03-15 01:53:03.351579,single feature journey,9,iPhone 12 Pro,IOS,['7.0.47'],+91 7410808372
7,3,3,2,2024-03-15 01:53:05.984622,shopping journey,11,Pixel 2 XL,Android,['7.0.03'],+91 9731994419
8,4,3,3,2024-03-15 01:53:09.586264,shopping journey,12,OnePlus 3/3T,Android,['7.0.60'],+91 8615185571
4,1,2,2,2024-03-15 01:53:28.175925,single feature journey,8,OnePlus 9/9 Pro,Android,['7.0.47'],+91 9502933074
17,12,7,6,2024-03-15 01:53:33.413472,long exploration journey,26,Galaxy Note20,Android,['7.0.25'],+91 7144064746
9,2,5,5,2024-03-15 01:53:41.717175,mixed usage,19,OnePlus 7/7 Pro/7T/7T Pro,Android,['7.0.25'],+91 9953166680
12,6,5,8,2024-03-15 01:53:48.475141,entertainment journey,11,Pixel 5,Android,['7.0.01'],+91 8607368069
3,1,1,2,2024-03-15 01:54:16.550979,single feature journey,3,iPhone 7 Plus,IOS,['7.0.47'],+91 8900883614
5,5,2,4,2024-03-15 01:54:36.911896,mixed usage,9,Nokia 6,Android,['6.0.48'],+91 7291086014
5,2,2,5,2024-03-15 01:54:48.965431,news consumption journey,5,Pixel 3,Android,['6.0.48'],+91 7054286898
5,3,4,2,2024-03-15 01:55:38.192684,news consumption journey,5,Pixel 4a 5G,Android,['7.0.60'],+91 8673377050
7,3,3,3,2024-03-15 01:55:53.128736,mixed usage,20,OnePlus 12,Android,['7.0.03'],+91 8465994875
3,4,2,2,2024-03-15 01:55:56.770863,news consumption journey,9,OnePlus 6/6T,Android,['7.0.60'],+91 7534811318
3,3,4,4,2024-03-15 01:55:57.224160,news consumption journey,10,Galaxy A series,Android,['7.0.60'],+91 9459368459
4,2,2,2,2024-03-15 01:56:26.206187,single feature journey,4,Mate series,Android,['5.0.28'],+91 9171665348
16,12,8,8,2024-03-15 01:56:35.239791,long exploration journey,27,Nokia 8,Android,['5.0.28'],+91 7578605043
3,4,5,3,2024-03-15 01:56:57.706584,news consumption journey,6,Nokia 6,Android,['7.0.03'],+91 9749254573
4,1,2,2,2024-03-15 01:57:25.265704,single feature journey,9,Moto Z series,Android,['7.0.60'],+91 9201772373
3,1,1,1,2024-03-15 01:58:01.964753,single feature journey,4,iPhone 13 Pro Max,IOS,['6.0.11'],+91 9147470292
5,3,4,4,2024-03-15 01:58:10.158117,news consumption journey,7,Nokia G42 5G,Android,['7.0.57'],+91 7350752123
20,10,5,7,2024-03-15 01:58:44.627381,long exploration journey,25,Pixel 4 XL,Android,['7.0.60'],+91 7783208103
4,4,3,5,2024-03-15 01:58:44.852547,news consumption journey,10,OnePlus 11,Android,['7.0.60'],+91 8396238712
4,3,5,2,2024-03-15 01:59:02.362824,news consumption journey,10,LG Q series,Android,['7.0.57'],+91 7450931894
4,2,4,3,2024-03-15 01:59:04.685946,news consumption journey,9,OnePlus 5/5T,Android,['7.0.60'],+91 8131422059
4,2,5,3,2024-03-15 01:59:44.678353,news consumption journey,8,Pixel 3,Android,['7.0.60'],+91 8806900973
15,8,4,6,2024-03-15 01:59:47.770660,entertainment journey,11,Moto Z series,Android,['7.0.03'],+91 7755821457
8,5,4,2,2024-03-15 01:59:51.313117,mixed usage,9,HTC One series,Android,['7.0.03'],+91 9450768881
20,14,6,9,2024-03-15 01:59:54.465650,long exploration journey,29,Galaxy Note10,Android,['7.0.57'],+91 9061657739
19,13,8,8,2024-03-15 02:00:14.299421,long exploration journey,30,Pixel 2 XL,Android,['7.0.60'],+91 9004793820
17,10,7,5,2024-03-15 02:00:21.407969,long exploration journey,30,Galaxy Note5,Android,['7.0.60'],+91 9639137288
3,1,1,1,2024-03-15 02:01:00.756224,single feature journey,4,Motorola Moto series,Android,['6.0.04'],+91 9893632534
17,13,9,6,2024-03-15 02:01:29.367347,long exploration journey,26,Moto X series,Android,['7.0.57'],+91 8971839417
3,2,1,1,2024-03-15 02:01:48.249987,single feature journey,4,Galaxy Note10,Android,['5.0.28'],+91 8351818685
4,2,2,2,2024-03-15 02:01:52.540701,single feature journey,8,Motorola Moto series,Android,['7.0.60'],+91 7913787349
7,4,2,3,2024-03-15 02:02:20.496026,shopping journey,11,Pixel,Android,['7.0.57'],+91 9969524615
15,10,7,7,2024-03-15 02:02:40.685340,long exploration journey,28,Moto X series,Android,['6.0.11'],+91 8858918006
6,2,5,5,2024-03-15 02:03:22.594647,mixed usage,18,OnePlus 10 Pro,Android,['7.0.60'],+91 7762439533
18,11,5,10,2024-03-15 02:03:29.243121,long exploration journey,27,Moto Z series,Android,['7.0.57'],+91 7026507608
16,14,7,6,2024-03-15 02:03:36.889004,long exploration journey,29,Moto Z series,Android,['5.0.28'],+91 9925532200
19,11,5,5,2024-03-15 02:03:37.317252,long exploration journey,30,iPhone XS,IOS,['7.0.47'],+91 8014577664
5,2,2,1,2024-03-15 02:03:40.001781,single feature journey,7,Pixel 8 Pro,Android,['6.0.04'],+91 9122745609
19,10,9,5,2024-03-15 02:03:45.897326,long exploration journey,29,Pixel 5,Android,['7.0.57'],+91 7592131736
4,1,2,2,2024-03-15 02:04:10.500678,single feature journey,7,Pixel 3a XL,Android,['7.0.25'],+91 9857813805
3,1,2,2,2024-03-15 02:04:13.978990,single feature journey,9,Pixel 7,Android,['7.0.01'],+91 9007400118
8,3,4,3,2024-03-15 02:04:30.671064,mixed usage,18,Galaxy Note9,Android,['7.0.57'],+91 8113525505
4,2,2,1,2024-03-15 02:04:38.809708,single feature journey,3,Pixel 8 Pro,Android,['7.0.47'],+91 9189430146
18,15,8,7,2024-03-15 02:04:55.822421,long exploration journey,27,Pixel 7,Android,['7.0.57'],+91 7689878676
3,2,5,2,2024-03-15 02:06:28.575110,news consumption journey,8,iPhone XS,IOS,['7.0.60'],+91 8446847748
4,1,1,2,2024-03-15 02:06:49.283426,single feature journey,4,Mate series,Android,['7.0.01'],+91 9092517111
3,1,2,1,2024-03-15 02:07:09.476863,single feature journey,9,OnePlus 5/5T,Android,['7.0.57'],+91 8695396881
18,15,9,10,2024-03-15 02:07:12.203233,long exploration journey,26,Galaxy J series,Android,['7.0.57'],+91 7369179326
5,2,2,1,2024-03-15 02:07:13.332583,single feature journey,7,Lenovo K series,Android,['7.0.47'],+91 7887062177
5,3,4,4,2024-03-15 02:07:46.620639,news consumption journey,9,Nokia 7,Android,['7.0.60'],+91 9508820542
5,4,5,4,2024-03-15 02:07:49.698077,news consumption journey,9,Nokia XR21,Android,['7.0.03'],+91 8637344807
15,13,5,10,2024-03-15 02:08:07.178789,long exploration journey,30,Nokia 7,Android,['6.0.04'],+91 7189941137
8,3,5,4,2024-03-15 02:08:41.212747,shopping journey,15,HTC Desire series,Android,['7.0.25'],+91 7306832284
5,3,5,5,2024-03-15 02:10:31.504416,mixed usage,14,Galaxy M series,Android,['7.0.60'],+91 7217523446
9,4,2,3,2024-03-15 02:10:58.784095,mixed usage,11,Pixel 8 Pro,Android,['7.0.25'],+91 9139827037
5,1,0,2,2024-03-15 02:11:27.800623,simple recharge journey,1,Asus ZenFone series,Android,['7.0.60'],+91 7457282204
9,3,3,4,2024-03-15 02:11:39.215109,shopping journey,10,Pixel 4,Android,['7.0.60'],+91 7759264268
13,5,5,10,2024-03-15 02:11:41.484112,entertainment journey,13,LG V series ,Android,['7.0.25'],+91 9826752946
3,1,1,2,2024-03-15 02:12:19.970114,single feature journey,4,Pixel 4a,Android,['7.0.03'],+91 9880741854
3,2,1,1,2024-03-15 02:12:31.723567,simple recharge journey,3,Pixel,Android,['7.0.57'],+91 9573416260
11,10,4,5,2024-03-15 02:13:07.418547,entertainment journey,20,OnePlus 2,Android,['7.0.03'],+91 9110093443
4,2,1,1,2024-03-15 02:13:09.332642,single feature journey,5,Galaxy S7,Android,['6.0.48'],+91 8558256985
16,12,7,7,2024-03-15 02:13:17.064758,long exploration journey,26,Lenovo Z series,Android,['7.0.60'],+91 7209168888
9,2,5,3,2024-03-15 02:13:25.736678,shopping journey,15,OnePlus 10 Pro,Android,['7.0.25'],+91 8094434125
4,1,2,1,2024-03-15 02:13:52.447963,single feature journey,9,Pixel 3a XL,Android,['7.0.47'],+91 9587976138
4,4,2,5,2024-03-15 02:13:54.204023,news consumption journey,7,Nokia XR21,Android,['6.0.11'],+91 9165949031
5,4,3,2,2024-03-15 02:14:22.559637,mixed usage,12,Poco series,Android,['6.0.48'],+91 9053798404
5,2,2,2,2024-03-15 02:14:39.838953,single feature journey,4,Pixel 3a,Android,['5.0.28'],+91 8130168669
5,3,4,2,2024-03-15 02:15:02.378363,news consumption journey,8,Pixel 8 Pro,Android,['7.0.60'],+91 8731967739
9,4,4,4,2024-03-15 02:15:19.413928,mixed usage,10,Asus ZenFone series,Android,['7.0.60'],+91 9916606548
4,1,1,1,2024-03-15 02:15:55.320911,single feature journey,2,Nokia 6,Android,['7.0.60'],+91 8137191224
7,3,5,5,2024-03-15 02:16:41.335037,mixed usage,12,Galaxy Note9,Android,['7.0.47'],+91 8105661231
5,1,2,2,2024-03-15 02:16:41.761678,single feature journey,5,Nokia 7,Android,['7.0.01'],+91 7873802587
5,5,4,4,2024-03-15 02:16:55.725363,mixed usage,9,Pixel 6 Pro,Android,['7.0.60'],+91 8719495391
3,2,1,2,2024-03-15 02:16:58.524400,single feature journey,5,Lenovo Z series,Android,['7.0.01'],+91 8996594828
4,5,2,5,2024-03-15 02:17:09.582995,news consumption journey,7,Galaxy S9,Android,['7.0.25'],+91 9552806329
9,4,2,2,2024-03-15 02:17:28.709447,shopping journey,14,P series,Android,['7.0.57'],+91 8944000371
12,8,2,6,2024-03-15 02:17:28.814845,entertainment journey,17,iPhone 15 Pro,IOS,['7.0.47'],+91 7131643675
10,2,3,2,2024-03-15 02:17:29.840991,shopping journey,14,Redmi series,Android,['6.0.04'],+91 8520445361
9,3,4,4,2024-03-15 02:17:32.843875,mixed usage,16,iPhone X,IOS,['6.0.04'],+91 9832034315
20,11,9,8,2024-03-15 02:17:49.853705,long exploration journey,28,iPhone 13 Pro,IOS,['7.0.60'],+91 9366852595
5,2,2,2,2024-03-15 02:17:59.454396,single feature journey,3,Galaxy A series,Android,['6.0.04'],+91 9779337012
15,11,9,5,2024-03-15 02:18:02.023496,long exploration journey,26,Pixel 6 Pro,Android,['7.0.60'],+91 8188080351
3,2,1,2,2024-03-15 02:18:03.174994,single feature journey,6,Pixel 3 XL,Android,['7.0.03'],+91 9082424266
9,2,5,2,2024-03-15 02:18:40.096274,mixed usage,6,iPhone 7 Plus,IOS,['7.0.01'],+91 8759435401
13,6,2,9,2024-03-15 02:18:52.983090,entertainment journey,13,Galaxy Note20,Android,['6.0.11'],+91 9546184982
16,11,8,10,2024-03-15 02:19:41.725575,long exploration journey,26,Galaxy S20,Android,['7.0.47'],+91 7225091007
13,9,2,9,2024-03-15 02:19:41.916463,entertainment journey,19,OnePlus 10 Pro,Android,['7.0.60'],+91 9718450475
8,5,3,4,2024-03-15 02:19:52.086520,mixed usage,7,OnePlus 2,Android,['7.0.47'],+91 7143824597
15,13,9,8,2024-03-15 02:20:13.738132,long exploration journey,26,Galaxy S24,Android,['5.0.28'],+91 9520842358
10,7,4,10,2024-03-15 02:20:34.372392,entertainment journey,18,OnePlus 6/6T,Android,['6.0.48'],+91 8853600986
5,3,5,4,2024-03-15 02:20:41.851460,news consumption journey,6,iPhone XS,IOS,['7.0.47'],+91 8161012840
15,13,9,10,2024-03-15 02:21:09.155475,long exploration journey,30,Lenovo Z series,Android,['7.0.60'],+91 8522626576
15,10,9,10,2024-03-15 02:21:15.089637,long exploration journey,28,Moto X series,Android,['7.0.03'],+91 9974675363
3,2,1,1,2024-03-15 02:21:46.414520,single feature journey,7,LG G series,Android,['7.0.57'],+91 9505711883
7,3,5,3,2024-03-15 02:21:50.484053,mixed usage,14,iPhone XR,IOS,['7.0.25'],+91 8900926841
4,2,1,1,2024-03-15 02:21:53.097369,single feature journey,6,OnePlus 5/5T,Android,['7.0.57'],+91 8406623659
10,2,4,4,2024-03-15 02:22:26.511016,mixed usage,14,iPhone XS,IOS,['7.0.47'],+91 9653978718
19,11,10,6,2024-03-15 02:22:36.621043,long exploration journey,27,Nokia 8,Android,['7.0.60'],+91 7211964588
4,2,1,2,2024-03-15 02:22:45.066980,single feature journey,6,Pixel 3 XL,Android,['7.0.60'],+91 9393923364
13,6,5,9,2024-03-15 02:23:06.380163,entertainment journey,12,OnePlus 12,Android,['7.0.57'],+91 7193069168
15,10,4,9,2024-03-15 02:23:16.611485,entertainment journey,16,P series,Android,['7.0.60'],+91 8197669669
8,3,4,3,2024-03-15 02:23:27.353671,mixed usage,14,Mate series,Android,['7.0.25'],+91 7042897872
5,2,1,2,2024-03-15 02:23:33.900147,single feature journey,7,OnePlus 10,Android,['6.0.48'],+91 8686088259
15,5,2,8,2024-03-15 02:24:19.134162,entertainment journey,12,OnePlus One,Android,['7.0.57'],+91 8480203116
15,12,9,7,2024-03-15 02:24:30.381032,long exploration journey,28,Nokia 7,Android,['7.0.01'],+91 9428752493
5,2,2,2,2024-03-15 02:24:53.556612,single feature journey,10,OnePlus 11,Android,['7.0.57'],+91 8324164842
3,2,2,2,2024-03-15 02:24:58.992862,single feature journey,5,iPhone 12 Pro Max,IOS,['7.0.25'],+91 7825102506
10,2,2,2,2024-03-15 02:25:16.882380,mixed usage,17,Nokia 7,Android,['7.0.03'],+91 7976792729
9,3,3,5,2024-03-15 02:25:24.714090,mixed usage,8,OnePlus 8/8 Pro/8T,Android,['7.0.57'],+91 8211093284
18,10,9,6,2024-03-15 02:25:38.642730,long exploration journey,29,iPhone XS,IOS,['7.0.60'],+91 8055797101
9,3,5,5,2024-03-15 02:25:57.505865,mixed usage,7,OnePlus 2,Android,['7.0.60'],+91 8368144393
3,2,1,1,2024-03-15 02:26:07.833065,single feature journey,7,Pixel 4a 5G,Android,['6.0.04'],+91 9855980732
6,2,5,5,2024-03-15 02:26:22.777969,mixed usage,19,Pixel 4,Android,['7.0.25'],+91 7462230051
3,2,2,2,2024-03-15 02:26:57.211214,single feature journey,7,Lenovo Z series,Android,['6.0.48'],+91 9712976908
4,2,1,2,2024-03-15 02:26:59.422898,single feature journey,8,Pixel 4 XL,Android,['6.0.04'],+91 7932397386
16,13,7,10,2024-03-15 02:27:24.853034,long exploration journey,25,Nokia 8,Android,['7.0.60'],+91 9031574109
4,2,2,2,2024-03-15 02:27:37.122221,single feature journey,7,Moto X series,Android,['7.0.01'],+91 9248084552
7,3,3,3,2024-03-15 02:27:37.412395,mixed usage,15,Galaxy S21,Android,['7.0.57'],+91 7160716412
5,1,1,1,2024-03-15 02:27:37.504689,single feature journey,7,OnePlus 3/3T,Android,['7.0.60'],+91 9808917485
5,3,5,5,2024-03-15 02:27:46.982466,news consumption journey,5,Pixel 5,Android,['7.0.03'],+91 8474346942
9,3,4,2,2024-03-15 02:28:09.505177,shopping journey,15,Galaxy Tab series,Android,['7.0.25'],+91 8153015065
9,5,3,2,2024-03-15 02:28:47.383723,shopping journey,11,iPhone 6S Plus,IOS,['7.0.60'],+91 8470996189
